DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2023,ES,5551,ES51,1,365.75270,1,1,1
2023,ES,5552,ES51,1,372.80644,1,1,1
2023,ES,5553,ES51,1,423.28676,1,1,1
2023,ES,5554,ES51,1,542.12290,1,1,1
2023,ES,5555,ES51,1,596.16758,1,1,1
2023,ES,5556,ES51,1,241.35202,1,1,1
2023,ES,5557,ES51,1,316.20995,1,1,1
2023,ES,5558,ES51,1,763.33919,1,1,1
2023,ES,5559,ES51,1,250.96764,1,1,1
2023,ES,5560,ES51,1,388.16915,1,1,1
2023,ES,5561,ES51,1,316.22879,1,1,1
2023,ES,5562,ES51,1,361.13866,1,1,1
2023,ES,5563,ES51,1,360.98343,1,1,1
2023,ES,5564,ES51,1,483.47132,1,1,1
2023,ES,5565,ES51,1,372.58979,1,1,1
2023,ES,5566,ES51,1,116.20958,1,1,1
2023,ES,5567,ES51,1,409.64044,1,1,1
2023,ES,5568,ES51,1,473.27810,1,1,1
2023,ES,5570,ES51,1,233.63690,1,1,1
2023,ES,5571,ES51,1,274.06671,1,1,1
2023,ES,5572,ES51,1,471.01119,1,1,1
2023,ES,5573,ES51,1,696.25795,1,1,1
2023,ES,5574,ES51,1,423.28676,1,1,1
2023,ES,5575,ES51,1,729.80073,1,1,1
2023,ES,5576,ES51,1,361.63628,1,1,1
2023,ES,5577,ES51,1,227.47610,1,1,1
2023,ES,5578,ES51,1,370.61236,1,1,1
2023,ES,5579,ES51,1,451.25679,1,1,1
2023,ES,5580,ES51,1,197.03432,1,1,1
2023,ES,5581,ES51,1,412.78821,1,1,1
2023,ES,5582,ES51,1,151.04573,1,1,1
2023,ES,5583,ES51,1,661.39460,1,1,1
2023,ES,5584,ES51,1,447.14548,1,1,1
2023,ES,5585,ES51,1,911.93162,1,1,1
2023,ES,5588,ES51,1,398.30644,1,1,1
2023,ES,5589,ES51,1,517.28761,1,1,1
2023,ES,5590,ES51,1,223.54378,1,1,1
2023,ES,5594,ES51,1,412.50911,1,1,1
2023,ES,5595,ES51,1,227.81896,1,2,1
2023,ES,5596,ES51,1,407.26545,1,2,1
2023,ES,5597,ES51,1,295.71323,1,2,1
2023,ES,5598,ES51,1,433.52576,1,2,1
2023,ES,5599,ES51,1,447.14548,1,2,1
2023,ES,5600,ES51,1,351.10827,1,2,1
2023,ES,5601,ES51,1,341.41769,1,2,1
2023,ES,5602,ES51,1,703.07337,1,2,1
2023,ES,5603,ES51,1,441.28211,1,2,1
2023,ES,5604,ES51,1,359.99308,1,2,1
2023,ES,5605,ES51,1,350.08618,1,2,1
2023,ES,5606,ES51,1,317.17827,1,2,1
2023,ES,5608,ES51,1,275.61871,1,2,1
2023,ES,5609,ES51,1,548.67895,1,2,1
2023,ES,5610,ES51,1,245.72076,1,2,1
2023,ES,5611,ES51,1,305.78522,1,2,1
2023,ES,5612,ES51,1,354.75750,1,2,1
2023,ES,5613,ES51,1,261.68572,1,2,1
2023,ES,5615,ES51,1,516.27640,1,2,1
2023,ES,5616,ES51,1,662.31626,1,2,1
2023,ES,5617,ES51,1,317.16020,1,1,1
2023,ES,5618,ES51,1,278.53451,1,1,1
2023,ES,5620,ES51,1,518.37335,1,1,1
2023,ES,5621,ES51,1,236.83385,1,1,1
2023,ES,5623,ES51,1,411.11915,1,1,1
2023,ES,5624,ES51,1,441.28211,1,1,1
2023,ES,5625,ES51,1,409.73187,1,1,1
2023,ES,5626,ES51,1,458.67489,1,1,1
2023,ES,5627,ES51,1,441.28211,1,2,1
2023,ES,5628,ES51,1,382.85386,1,2,1
2023,ES,5629,ES51,1,233.01447,1,2,1
2023,ES,5630,ES51,1,292.79969,1,2,1
2023,ES,5631,ES51,1,241.98576,1,2,1
2023,ES,5632,ES51,1,477.65739,1,2,1
2023,ES,5633,ES51,1,441.28211,1,2,1
2023,ES,5634,ES51,1,615.95254,1,2,1
2023,ES,5635,ES51,1,307.63209,1,1,1
2023,ES,5636,ES51,1,147.96899,1,1,1
2023,ES,5637,ES51,1,227.43697,1,1,1
2023,ES,5638,ES51,1,189.71545,1,1,1
2023,ES,5639,ES51,1,358.84599,1,2,1
2023,ES,5640,ES51,1,331.54023,1,2,1
2023,ES,5641,ES51,1,254.92838,1,2,1
2023,ES,5643,ES51,1,346.27740,1,2,1
2023,ES,5644,ES51,1,378.61161,1,2,1
2023,ES,5645,ES51,1,358.43804,1,2,1
2023,ES,5646,ES51,1,238.26398,1,2,1
2023,ES,5647,ES51,1,395.51130,1,2,1
2023,ES,5649,ES51,1,309.97659,1,2,1
2023,ES,5650,ES51,1,268.82447,1,2,1
2023,ES,5651,ES51,1,316.78488,1,2,1
2023,ES,5652,ES51,1,675.42185,1,2,1
2023,ES,5653,ES51,1,325.23934,1,2,1
2023,ES,5654,ES51,1,118.41681,1,2,1
2023,ES,5656,ES51,1,504.82913,1,2,1
2023,ES,5657,ES51,1,331.51175,1,2,1
2023,ES,5658,ES51,1,166.83232,1,2,1
2023,ES,5659,ES51,1,594.87503,1,2,1
2023,ES,5660,ES51,1,275.33799,1,2,1
2023,ES,5662,ES51,1,264.34159,1,2,1
2023,ES,5663,ES51,1,283.45607,1,2,1
2023,ES,5664,ES51,1,331.31910,1,2,1
2023,ES,5665,ES51,1,419.26561,1,2,1
2023,ES,5666,ES51,1,264.34159,1,2,1
2023,ES,5667,ES51,1,291.83937,1,1,1
2023,ES,5668,ES51,1,416.41056,1,2,1
2023,ES,5669,ES51,1,687.41493,1,2,1
2023,ES,5670,ES51,1,349.53591,1,2,1
2023,ES,5672,ES51,1,416.41056,1,2,1
2023,ES,5673,ES51,1,232.38579,1,2,1
2023,ES,5674,ES51,1,214.97862,1,2,1
2023,ES,5675,ES51,1,330.35672,1,2,1
2023,ES,5676,ES51,1,226.55993,1,2,1
2023,ES,5677,ES51,1,150.04771,1,2,1
2023,ES,5678,ES51,1,270.63418,1,2,1
2023,ES,5679,ES51,1,444.21095,1,2,1
2023,ES,5680,ES51,1,349.72390,1,2,1
2023,ES,5681,ES51,1,333.52186,1,2,1
2023,ES,5682,ES51,1,187.49980,1,2,1
2023,ES,5684,ES51,1,452.85358,1,2,1
2023,ES,5685,ES51,1,391.95908,1,2,1
2023,ES,5686,ES51,1,462.22344,1,2,1
2023,ES,5687,ES51,1,409.90309,1,2,1
2023,ES,5688,ES51,1,251.80992,1,2,1
2023,ES,5689,ES51,1,326.76050,1,1,1
2023,ES,5690,ES51,1,315.12547,1,1,1
2023,ES,5691,ES51,1,424.08159,1,1,1
2023,ES,5692,ES51,1,609.75564,1,1,1
2023,ES,5693,ES51,1,288.34254,1,1,1
2023,ES,5694,ES51,1,319.81601,1,1,1
2023,ES,5695,ES51,1,391.80758,1,1,1
2023,ES,5696,ES51,1,678.78633,1,1,1
2023,ES,5697,ES51,1,250.80542,1,2,1
2023,ES,5698,ES51,1,401.35562,1,2,1
2023,ES,5699,ES51,1,343.42244,1,2,1
2023,ES,5700,ES51,1,248.52889,1,2,1
2023,ES,5702,ES51,1,247.31181,1,2,1
2023,ES,5704,ES51,1,345.68526,1,2,1
2023,ES,5707,ES51,1,437.28398,1,2,1
2023,ES,5708,ES51,1,650.14167,1,2,1
2023,ES,5709,ES51,1,587.82458,1,2,1
2023,ES,5710,ES51,1,380.43185,1,2,1
2023,ES,5711,ES51,1,806.54341,1,2,1
2023,ES,5712,ES51,1,412.23093,1,3,1
2023,ES,5713,ES51,1,109.01950,1,3,1
2023,ES,5715,ES51,1,340.88564,1,3,1
2023,ES,5720,ES51,1,171.25418,1,2,1
2023,ES,5721,ES51,1,757.05687,1,2,1
2023,ES,5722,ES51,1,231.87896,1,2,1
2023,ES,5723,ES51,1,236.45708,1,2,1
2023,ES,5724,ES51,1,337.87148,1,2,1
2023,ES,5725,ES51,1,275.54679,1,2,1
2023,ES,5727,ES51,1,681.89352,1,2,1
2023,ES,5728,ES51,1,287.63878,1,2,1
2023,ES,5729,ES51,1,314.26176,1,2,1
2023,ES,5730,ES51,1,400.09476,1,2,1
2023,ES,5731,ES51,1,373.27724,1,2,1
2023,ES,5732,ES51,1,326.14090,1,2,1
2023,ES,5733,ES51,1,323.28952,1,2,1
2023,ES,5734,ES51,1,138.81707,1,2,1
2023,ES,5735,ES51,1,424.64577,1,2,1
2023,ES,5736,ES41,1,522.94132,1,2,1
2023,ES,5737,ES41,1,316.22816,1,2,1
2023,ES,5738,ES41,1,444.86720,1,2,1
2023,ES,5739,ES41,1,555.32004,1,2,1
2023,ES,5740,ES41,1,530.64833,1,2,1
2023,ES,5741,ES41,1,405.03133,1,2,1
2023,ES,5742,ES41,1,231.02655,1,2,1
2023,ES,5743,ES41,1,570.89055,1,2,1
2023,ES,5744,ES41,1,570.89055,1,2,1
2023,ES,5745,ES41,1,525.68474,1,1,1
2023,ES,5746,ES41,1,442.33626,1,1,1
2023,ES,5747,ES41,1,655.41622,1,1,1
2023,ES,5749,ES41,1,337.48179,1,1,1
2023,ES,5750,ES41,1,543.78862,1,1,1
2023,ES,5751,ES41,1,555.88741,1,1,1
2023,ES,5752,ES41,1,510.50793,1,1,1
2023,ES,5753,ES41,1,1504.89203,1,1,1
2023,ES,5754,ES41,1,532.19518,1,1,1
2023,ES,5755,ES41,1,356.47158,1,1,1
2023,ES,5756,ES41,1,351.45168,1,1,1
2023,ES,5757,ES41,1,576.53077,1,1,1
2023,ES,5759,ES41,1,713.12762,1,3,1
2023,ES,5760,ES41,1,624.88255,1,1,1
2023,ES,5761,ES41,1,628.09666,1,1,1
2023,ES,5762,ES41,1,1348.26082,1,1,1
2023,ES,5763,ES41,1,624.88255,1,1,1
2023,ES,5764,ES41,1,614.08890,1,1,1
2023,ES,5765,ES41,1,597.12032,1,1,1
2023,ES,5766,ES41,1,434.08201,1,1,1
2023,ES,5767,ES41,1,624.88255,1,1,1
2023,ES,5768,ES41,1,555.88741,1,1,1
2023,ES,5769,ES41,1,642.40351,1,1,1
2023,ES,5770,ES41,1,1056.21526,1,1,1
2023,ES,5771,ES41,1,327.95022,1,1,1
2023,ES,5772,ES41,1,593.62840,1,1,1
2023,ES,5773,ES41,1,710.02862,1,1,1
2023,ES,5774,ES41,1,1283.16379,1,1,1
2023,ES,5776,ES41,1,643.31875,1,1,1
2023,ES,5777,ES41,1,1225.77930,1,1,1
2023,ES,5778,ES41,1,152.27668,1,1,1
2023,ES,5779,ES41,1,869.75410,1,1,1
2023,ES,5780,ES41,1,580.99291,1,1,1
2023,ES,5781,ES41,1,1896.79513,1,1,1
2023,ES,5782,ES41,1,593.62840,1,1,1
2023,ES,5783,ES41,1,582.06886,1,1,1
2023,ES,5784,ES41,1,518.60597,1,2,1
2023,ES,5785,ES41,1,438.49973,1,2,1
2023,ES,5787,ES41,1,169.53222,1,2,1
2023,ES,5788,ES41,1,369.34178,1,2,1
2023,ES,5790,ES41,1,582.45467,1,2,1
2023,ES,5791,ES41,1,461.66765,1,2,1
2023,ES,5793,ES41,1,433.61730,1,2,1
2023,ES,5795,ES41,1,809.97511,1,3,1
2023,ES,5796,ES41,1,412.63340,1,3,1
2023,ES,5797,ES41,1,537.68934,1,3,1
2023,ES,5798,ES41,1,691.63041,1,3,1
2023,ES,5799,ES41,1,438.30612,1,1,1
2023,ES,5800,ES21,1,603.13941,1,1,1
2023,ES,5801,ES43,1,266.89441,1,2,1
2023,ES,5802,ES43,1,254.86558,1,2,1
2023,ES,5803,ES43,1,391.96810,1,2,1
2023,ES,5804,ES43,1,392.32389,1,2,1
2023,ES,5805,ES43,1,289.35838,1,2,1
2023,ES,5806,ES43,1,325.58561,1,2,1
2023,ES,5807,ES43,1,237.43840,1,2,1
2023,ES,5808,ES43,1,362.80440,1,2,1
2023,ES,5809,ES43,1,353.57572,1,1,1
2023,ES,5810,ES43,1,359.17257,1,1,1
2023,ES,5811,ES43,1,388.15948,1,1,1
2023,ES,5812,ES43,1,187.92403,1,1,1
2023,ES,5813,ES43,1,252.90496,1,1,1
2023,ES,5814,ES43,1,476.18862,1,1,1
2023,ES,5815,ES43,1,436.96574,1,1,1
2023,ES,5816,ES43,1,327.58306,1,1,1
2023,ES,5817,ES43,1,163.44797,1,1,1
2023,ES,5818,ES43,1,440.84574,1,1,1
2023,ES,5819,ES43,1,208.34627,1,1,1
2023,ES,5820,ES43,1,293.33684,1,1,1
2023,ES,5821,ES43,1,505.79049,1,1,1
2023,ES,5822,ES43,1,839.39849,1,1,1
2023,ES,5823,ES43,1,321.22367,1,1,1
2023,ES,5824,ES43,1,260.90147,1,1,1
2023,ES,5825,ES43,1,112.31708,1,1,1
2023,ES,5826,ES43,1,208.04476,1,1,1
2023,ES,5827,ES43,1,197.28453,1,1,1
2023,ES,5828,ES43,1,601.98793,1,1,1
2023,ES,5829,ES43,1,470.69882,1,3,1
2023,ES,5831,ES43,1,411.55362,1,3,1
2023,ES,5832,ES43,1,454.97302,1,3,1
2023,ES,5833,ES30,1,386.08688,1,1,1
2023,ES,5834,ES43,1,176.79299,1,3,1
2023,ES,5835,ES43,1,163.32607,1,3,1
2023,ES,5836,ES43,1,270.43364,1,3,1
2023,ES,5837,ES43,1,346.68342,1,2,1
2023,ES,5838,ES43,1,232.81786,1,2,1
2023,ES,5839,ES43,1,316.59414,1,2,1
2023,ES,5840,ES43,1,470.67649,1,2,1
2023,ES,5841,ES43,1,348.73421,1,2,1
2023,ES,5842,ES43,1,574.90017,1,2,1
2023,ES,5843,ES43,1,844.73927,1,2,1
2023,ES,5844,ES43,1,372.68686,1,2,1
2023,ES,5845,ES43,1,587.51190,1,2,1
2023,ES,5846,ES43,1,306.47788,1,3,1
2023,ES,5847,ES43,1,223.59652,1,3,1
2023,ES,5849,ES43,1,574.90017,1,3,1
2023,ES,5850,ES43,1,165.35451,1,3,1
2023,ES,5851,ES43,1,339.67855,1,3,1
2023,ES,5852,ES43,1,816.20104,1,3,1
2023,ES,5853,ES43,1,345.17921,1,3,1
2023,ES,5855,ES43,1,575.36880,1,3,1
2023,ES,5856,ES43,1,470.69882,1,3,1
2023,ES,5857,ES43,1,288.52450,1,3,1
2023,ES,5858,ES43,1,531.23659,1,3,1
2023,ES,5859,ES43,1,359.70951,1,3,1
2023,ES,5860,ES43,1,307.97077,1,3,1
2023,ES,5861,ES43,1,396.25358,1,1,1
2023,ES,5862,ES43,1,1200.12630,1,1,1
2023,ES,5863,ES43,1,145.69300,1,1,1
2023,ES,5864,ES43,1,263.43313,1,1,1
2023,ES,5865,ES43,1,389.24669,1,1,1
2023,ES,5866,ES43,1,383.73749,1,1,1
2023,ES,5867,ES43,1,169.87946,1,1,1
2023,ES,5869,ES43,1,161.67080,1,1,1
2023,ES,5870,ES43,1,461.11928,1,1,1
2023,ES,5872,ES43,1,362.20194,1,1,1
2023,ES,5873,ES43,1,222.86116,1,1,1
2023,ES,5874,ES43,1,520.11561,1,1,1
2023,ES,5875,ES43,1,451.33049,1,1,1
2023,ES,5876,ES43,1,184.19572,1,1,1
2023,ES,5877,ES43,1,209.71015,1,1,1
2023,ES,5878,ES43,1,592.33629,1,2,1
2023,ES,5879,ES43,1,935.99820,1,2,1
2023,ES,5880,ES43,1,656.56327,1,2,1
2023,ES,5881,ES43,1,352.90961,1,2,1
2023,ES,5882,ES43,1,719.84219,1,2,1
2023,ES,5883,ES43,1,451.17642,1,2,1
2023,ES,5884,ES43,1,742.91914,1,2,1
2023,ES,5885,ES43,1,427.50965,1,2,1
2023,ES,5886,ES43,1,742.91914,1,2,1
2023,ES,5887,ES43,1,239.39736,1,3,1
2023,ES,5888,ES43,1,395.24347,1,3,1
2023,ES,5889,ES43,1,176.79299,1,3,1
2023,ES,5890,ES43,1,647.82839,1,3,1
2023,ES,5891,ES43,1,480.83883,1,3,1
2023,ES,5893,ES43,1,345.99722,1,3,1
2023,ES,5894,ES61,1,685.80535,1,2,1
2023,ES,5896,ES61,1,744.35098,1,2,1
2023,ES,5897,ES61,1,1619.37233,1,2,1
2023,ES,5900,ES61,1,1395.15327,1,2,1
2023,ES,5901,ES61,1,1129.96498,1,2,1
2023,ES,5902,ES61,1,419.48261,1,2,1
2023,ES,5904,ES61,1,1098.96177,1,2,1
2023,ES,5905,ES61,1,1472.67530,1,1,1
2023,ES,5906,ES61,1,905.78144,1,1,1
2023,ES,5907,ES61,1,822.84932,1,1,1
2023,ES,5908,ES61,1,949.22914,1,1,1
2023,ES,5909,ES61,1,754.71189,1,1,1
2023,ES,5910,ES61,1,1053.07937,1,1,1
2023,ES,5911,ES61,1,1556.59108,1,1,1
2023,ES,5912,ES61,1,696.08187,1,1,1
2023,ES,5913,ES61,1,969.16505,1,1,1
2023,ES,5914,ES61,1,791.07612,1,1,1
2023,ES,5915,ES61,1,1027.94485,1,1,1
2023,ES,5916,ES61,1,1077.41233,1,1,1
2023,ES,5917,ES61,1,1455.21570,1,1,1
2023,ES,5918,ES61,1,913.39537,1,1,1
2023,ES,5919,ES61,1,582.67667,1,1,1
2023,ES,5920,ES61,1,1076.05669,1,1,1
2023,ES,5921,ES61,1,864.68549,1,1,1
2023,ES,5922,ES61,1,831.51631,1,1,1
2023,ES,5923,ES61,1,412.44809,1,1,1
2023,ES,5924,ES61,1,595.57447,1,1,1
2023,ES,5925,ES61,1,2114.09658,1,1,1
2023,ES,5926,ES61,1,922.60922,1,1,1
2023,ES,5928,ES61,1,1434.63631,1,1,1
2023,ES,5929,ES61,1,980.96512,1,1,1
2023,ES,5930,ES61,1,851.60074,1,1,1
2023,ES,5931,ES61,1,1028.29188,1,1,1
2023,ES,5932,ES61,1,570.91892,1,1,1
2023,ES,5934,ES61,1,817.43345,1,1,1
2023,ES,5935,ES61,1,866.31853,1,1,1
2023,ES,5936,ES61,1,612.11388,1,1,1
2023,ES,5937,ES61,1,1055.69088,1,1,1
2023,ES,5938,ES61,1,1018.96379,1,1,1
2023,ES,5939,ES61,1,777.31066,1,1,1
2023,ES,5940,ES61,1,1462.96394,1,3,1
2023,ES,5941,ES61,1,1352.40127,1,3,1
2023,ES,5942,ES61,1,820.21909,1,3,1
2023,ES,5943,ES61,1,824.35867,1,3,1
2023,ES,5944,ES61,1,943.88376,1,3,1
2023,ES,5945,ES61,1,668.65723,1,1,1
2023,ES,5946,ES61,1,978.94149,1,1,1
2023,ES,5947,ES61,1,734.53013,1,1,1
2023,ES,5948,ES61,1,473.45369,1,1,1
2023,ES,5949,ES61,1,725.62943,1,1,1
2023,ES,5950,ES61,1,821.57737,1,1,1
2023,ES,5951,ES61,1,703.10358,1,1,1
2023,ES,5952,ES61,1,854.75444,1,1,1
2023,ES,5953,ES61,1,672.04609,1,2,1
2023,ES,5954,ES61,1,557.70292,1,2,1
2023,ES,5955,ES61,1,438.50108,1,2,1
2023,ES,5956,ES61,1,515.17079,1,2,1
2023,ES,5957,ES61,1,594.66312,1,2,1
2023,ES,5958,ES61,1,609.65944,1,2,1
2023,ES,5959,ES61,1,594.29439,1,2,1
2023,ES,5960,ES61,1,869.34138,1,2,1
2023,ES,5961,ES61,1,1161.44940,1,2,1
2023,ES,5962,ES61,1,1208.82768,1,2,1
2023,ES,5963,ES61,1,931.80733,1,1,1
2023,ES,5964,ES61,1,596.10394,1,2,1
2023,ES,5965,ES61,1,1094.77777,1,2,1
2023,ES,5966,ES61,1,602.24724,1,2,1
2023,ES,5967,ES61,1,438.50108,1,2,1
2023,ES,5968,ES61,1,1215.50684,1,2,1
2023,ES,5969,ES61,1,660.11721,1,2,1
2023,ES,5970,ES61,1,1088.31133,1,2,1
2023,ES,5971,ES61,1,970.38314,1,2,1
2023,ES,5972,ES61,1,1088.31133,1,2,1
2023,ES,5973,ES61,1,835.42144,1,2,1
2023,ES,5974,ES61,1,793.36844,1,2,1
2023,ES,5976,ES61,1,522.83537,1,1,1
2023,ES,5977,ES61,1,691.60304,1,1,1
2023,ES,5978,ES61,1,656.34898,1,1,1
2023,ES,5979,ES61,1,768.41697,1,1,1
2023,ES,5981,ES61,1,454.45688,1,1,1
2023,ES,5982,ES61,1,791.57677,1,1,1
2023,ES,5983,ES61,1,509.94183,1,1,1
2023,ES,5984,ES61,1,991.43967,1,1,1
2023,ES,5985,ES61,1,817.43345,1,1,1
2023,ES,5986,ES61,1,1433.48654,1,1,1
2023,ES,5987,ES61,1,1151.52045,1,1,1
2023,ES,5990,ES61,1,990.37334,1,1,1
2023,ES,5991,ES61,1,694.33607,1,1,1
2023,ES,5994,ES61,1,201.29716,1,1,1
2023,ES,5996,ES61,1,1118.46822,1,1,1
2023,ES,5997,ES61,1,2432.29086,1,1,1
2023,ES,5998,ES61,1,2549.09979,1,1,1
2023,ES,5999,ES61,1,1212.76936,1,1,1
2023,ES,6000,ES61,1,762.86965,1,1,1
2023,ES,6001,ES61,1,5945.77654,1,1,1
2023,ES,6002,ES61,1,462.75523,1,1,1
2023,ES,6003,ES61,1,931.60216,1,1,1
2023,ES,6004,ES61,1,763.56032,1,1,1
2023,ES,6005,ES61,1,949.41867,1,1,1
2023,ES,6006,ES61,1,659.45012,1,1,1
2023,ES,6007,ES61,1,3405.48081,1,1,1
2023,ES,6008,ES61,1,416.60865,1,1,1
2023,ES,6009,ES61,1,1093.35019,1,1,1
2023,ES,6010,ES61,1,1151.52045,1,1,1
2023,ES,6011,ES61,1,1050.66434,1,1,1
2023,ES,6012,ES61,1,1500.25457,1,1,1
2023,ES,6013,ES61,1,665.86707,1,1,1
2023,ES,6014,ES61,1,517.21456,1,1,1
2023,ES,6015,ES61,1,934.75449,1,1,1
2023,ES,6016,ES61,1,774.49669,1,1,1
2023,ES,6019,ES61,1,1574.63492,1,1,1
2023,ES,6020,ES61,1,417.46306,1,1,1
2023,ES,6021,ES61,1,1635.47960,1,1,1
2023,ES,6022,ES61,1,558.57091,1,1,1
2023,ES,6023,ES61,1,1044.52998,1,1,1
2023,ES,6024,ES61,1,1163.32484,1,1,1
2023,ES,6025,ES61,1,966.70628,1,1,1
2023,ES,6026,ES61,1,592.17286,1,1,1
2023,ES,6027,ES61,1,703.24006,1,1,1
2023,ES,6028,ES61,1,1140.02052,1,1,1
2023,ES,6030,ES61,1,1161.03696,1,1,1
2023,ES,6031,ES61,1,2068.46336,1,1,1
2023,ES,6032,ES61,1,856.78688,1,1,1
2023,ES,6033,ES61,1,737.04837,1,1,1
2023,ES,6034,ES61,1,676.87433,1,1,1
2023,ES,6035,ES61,1,501.52979,1,1,1
2023,ES,6036,ES61,1,660.44138,1,1,1
2023,ES,6037,ES61,1,783.85550,1,1,1
2023,ES,6038,ES61,1,749.32771,1,1,1
2023,ES,6039,ES61,1,1045.32797,1,1,1
2023,ES,6040,ES61,1,701.64853,1,1,1
2023,ES,6041,ES61,1,910.55855,1,1,1
2023,ES,6042,ES61,1,941.35605,1,1,1
2023,ES,6043,ES61,1,597.81164,1,1,1
2023,ES,6044,ES61,1,498.44942,1,1,1
2023,ES,6045,ES61,1,506.73541,1,1,1
2023,ES,6046,ES61,1,692.25654,1,1,1
2023,ES,6048,ES61,1,2217.79194,1,1,1
2023,ES,6049,ES61,1,866.21878,1,1,1
2023,ES,6050,ES61,1,991.43967,1,1,1
2023,ES,6051,ES61,1,1036.10984,1,1,1
2023,ES,6053,ES61,1,742.65185,1,1,1
2023,ES,6054,ES61,1,1135.03311,1,1,1
2023,ES,6055,ES61,1,471.95313,1,1,1
2023,ES,6056,ES61,1,991.43967,1,1,1
2023,ES,6057,ES61,1,776.61736,1,1,1
2023,ES,6059,ES61,1,1265.55492,1,1,1
2023,ES,6060,ES61,1,707.55512,1,1,1
2023,ES,6061,ES61,1,1261.31510,1,1,1
2023,ES,6064,ES61,1,672.52450,1,1,1
2023,ES,6065,ES61,1,769.85104,1,1,1
2023,ES,6066,ES61,1,839.90422,1,1,1
2023,ES,6067,ES61,1,579.05152,1,1,1
2023,ES,6068,ES61,1,1271.97442,1,1,1
2023,ES,6069,ES61,1,491.52217,1,1,1
2023,ES,6070,ES61,1,1021.20311,1,1,1
2023,ES,6072,ES61,1,673.12338,1,1,1
2023,ES,6073,ES61,1,1075.34728,1,1,1
2023,ES,6074,ES61,1,762.32503,1,1,1
2023,ES,6075,ES61,1,1618.51906,1,1,1
2023,ES,6076,ES61,1,822.54230,1,1,1
2023,ES,6078,ES61,1,556.23469,1,1,1
2023,ES,6079,ES61,1,628.99777,1,1,1
2023,ES,6080,ES61,1,1055.06665,1,1,1
2023,ES,6082,ES61,1,709.44022,1,1,1
2023,ES,6083,ES61,1,909.06589,1,1,1
2023,ES,6084,ES61,1,580.46243,1,1,1
2023,ES,6085,ES61,1,1575.41680,1,1,1
2023,ES,6086,ES61,1,678.28254,1,1,1
2023,ES,6089,ES61,1,1151.52045,1,1,1
2023,ES,6090,ES61,1,1339.34737,1,1,1
2023,ES,6091,ES61,1,779.57966,1,1,1
2023,ES,6092,ES61,1,1469.89515,1,1,1
2023,ES,6093,ES61,1,990.37334,1,1,1
2023,ES,6097,ES61,1,578.39374,1,1,1
2023,ES,6098,ES61,1,785.31561,1,1,1
2023,ES,6099,ES61,1,806.27048,1,1,1
2023,ES,6101,ES61,1,751.75550,1,1,1
2023,ES,6102,ES61,1,289.96948,1,1,1
2023,ES,6103,ES61,1,412.30751,1,1,1
2023,ES,6104,ES61,1,1175.05985,1,1,1
2023,ES,6105,ES61,1,2055.34821,1,1,1
2023,ES,6106,ES61,1,1647.71417,1,1,1
2023,ES,6108,ES61,1,733.25442,1,1,1
2023,ES,6110,ES61,1,740.97394,1,1,1
2023,ES,6111,ES61,1,550.78962,1,1,1
2023,ES,6112,ES61,1,922.04189,1,1,1
2023,ES,6113,ES61,1,807.52839,1,1,1
2023,ES,6114,ES61,1,1582.82170,1,1,1
2023,ES,6115,ES61,1,812.52584,1,1,1
2023,ES,6116,ES61,1,731.43791,1,1,1
2023,ES,6117,ES61,1,701.11398,1,1,1
2023,ES,6118,ES61,1,398.77536,1,1,1
2023,ES,6119,ES61,1,628.99777,1,1,1
2023,ES,6120,ES61,1,852.27776,1,1,1
2023,ES,6121,ES52,1,737.78319,1,2,1
2023,ES,6122,ES52,1,786.12584,1,2,1
2023,ES,6123,ES52,1,1989.12717,1,2,1
2023,ES,6124,ES52,1,1072.38067,1,2,1
2023,ES,6125,ES52,1,1248.08843,1,2,1
2023,ES,6126,ES52,1,1415.55045,1,2,1
2023,ES,6128,ES52,1,478.61083,1,2,1
2023,ES,6129,ES52,1,896.57211,1,2,1
2023,ES,6131,ES52,1,936.44317,1,2,1
2023,ES,6133,ES52,1,558.56868,1,2,1
2023,ES,6134,ES52,1,769.28424,1,2,1
2023,ES,6135,ES52,1,1074.39881,1,2,1
2023,ES,6136,ES52,1,912.09587,1,2,1
2023,ES,6137,ES52,1,1287.74925,1,2,1
2023,ES,6138,ES52,1,1467.16047,1,2,1
2023,ES,6139,ES52,1,927.20125,1,2,1
2023,ES,6140,ES52,1,525.50737,1,2,1
2023,ES,6141,ES52,1,483.94199,1,2,1
2023,ES,6142,ES52,1,1485.92794,1,2,1
2023,ES,6143,ES52,1,966.62192,1,2,1
2023,ES,6144,ES52,1,475.39326,1,2,1
2023,ES,6145,ES52,1,758.50128,1,2,1
2023,ES,6146,ES52,1,1132.82161,1,2,1
2023,ES,6147,ES52,1,662.10703,1,2,1
2023,ES,6148,ES52,1,1149.27517,1,2,1
2023,ES,6149,ES52,1,955.86172,1,2,1
2023,ES,6150,ES52,1,824.38369,1,2,1
2023,ES,6151,ES52,1,790.92121,1,2,1
2023,ES,6152,ES52,1,825.77334,1,2,1
2023,ES,6153,ES52,1,1176.98775,1,2,1
2023,ES,6154,ES52,1,519.02473,1,2,1
2023,ES,6155,ES52,1,966.07292,1,2,1
2023,ES,6156,ES52,1,527.44228,1,2,1
2023,ES,6157,ES52,1,1374.76702,1,2,1
